time,temperature,humidity,pressure
2014-05-19T10:50:00,14.0,82,1013
2014-05-19T10:20:00,14.0,82,1013
2014-05-19T01:50:00,13.0,88,1013
2014-05-19T10:00:00,14,76,1014
2014-05-19T00:00:00,13,83,1014
2014-05-19T19:20:00,16.0,68,1011
2014-05-19T19:00:00,16,64,1012
2014-05-19T19:50:00,16.0,63,1011
2014-05-19T02:00:00,13,84,1014
2014-05-19T15:00:00,17,61,1013
2014-05-19T18:50:00,16.0,72,1011
2014-05-19T22:50:00,12.0,82,1012
2014-05-19T01:00:00,12,86,1014
2014-05-19T13:00:00,14,73,1013
2014-05-19T01:20:00,12.0,94,1014
2014-05-19T13:20:00,14.0,82,1013
2014-05-19T13:50:00,15.0,77,1013
2014-05-19T16:50:00,17.0,63,1012
2014-05-20T22:50:00,13.0,82,1016
2014-05-20T20:20:00,17.0,68,1016
2014-05-20T06:20:00,11.0,88,1014
2014-05-20T02:20:00,9.0,87,1013
2014-05-20T02:00:00,9,85,1013
2014-05-20T02:50:00,8.0,87,1013
2014-05-20T10:50:00,16.0,77,1016
2014-05-20T05:00:00,8,87,1014
2014-05-20T05:20:00,9.0,87,1014
2014-05-20T17:00:00,19,48,1017
2014-05-20T12:00:00,17,63,1016
2014-05-20T08:00:00,12,91,1015
2014-05-20T12:20:00,17.0,68,1016
2014-05-20T08:20:00,13.0,94,1015
2014-05-20T08:50:00,13.0,94,1015
2014-05-20T04:20:00,8.0,87,1014
2014-05-20T18:20:00,18.0,64,1016
2014-05-20T01:50:00,9.0,87,1013
2014-05-20T18:00:00,19,51,1017
2014-05-20T17:20:00,19.0,56,1016
2014-05-20T01:00:00,10,85,1013
2014-05-20T01:20:00,10.0,87,1013
2014-05-20T06:00:00,10,86,1015
2014-05-20T16:50:00,19.0,56,1016
2014-05-20T19:50:00,17.0,63,1016
2014-05-20T16:00:00,19,43,1017
2014-05-20T11:20:00,17.0,68,1016
2014-05-20T16:20:00,19.0,60,1016
2014-05-20T15:20:00,18.0,64,1016
2014-05-20T03:50:00,8.0,93,1013
2014-05-20T03:20:00,8.0,93,1013
2014-05-20T05:50:00,9.0,93,1014
2014-05-20T03:00:00,8,84,1014
2014-05-20T21:50:00,14.0,77,1016
2014-05-20T13:00:00,18,52,1017
2014-05-20T14:50:00,18.0,64,1016
2014-05-20T14:20:00,18.0,64,1016
2014-05-20T04:00:00,8,86,1014
2014-05-20T14:00:00,18,49,1017
2014-05-20T23:50:00,12.0,88,1016
2014-05-20T13:50:00,18.0,64,1016
2014-05-20T15:50:00,19.0,60,1016
2014-05-20T21:00:00,16,65,1016
2014-05-20T19:20:00,18.0,64,1016
2014-05-20T07:00:00,12,91,1015
2014-05-20T00:00:00,10,81,1013
2014-05-20T00:20:00,10.0,87,1012
2014-05-20T00:50:00,10.0,87,1013
2014-05-20T13:20:00,18.0,59,1016
2014-05-20T19:00:00,18,52,1016
2014-05-20T15:00:00,18,56,1017
2014-05-20T11:00:00,16,68,1016
2014-05-20T17:50:00,19.0,60,1016
2014-05-20T12:50:00,18.0,64,1016
2014-05-20T07:20:00,12.0,94,1015
2014-05-20T23:00:00,13,76,1016
2014-05-20T06:50:00,12.0,94,1014
2014-05-20T22:20:00,14.0,82,1016
2014-05-20T20:50:00,16.0,72,1016
2014-05-20T18:50:00,18.0,59,1016
2014-05-20T10:20:00,16.0,77,1016
2014-05-20T09:50:00,14.0,94,1015
2014-05-20T10:00:00,15,83,1016
2014-05-20T07:50:00,12.0,94,1015
2014-05-20T09:00:00,13,87,1016
2014-05-20T23:20:00,13.0,82,1016
2014-05-20T09:20:00,14.0,88,1015
2014-05-20T22:00:00,14,72,1017
2014-05-20T20:00:00,17,55,1016
2014-05-20T04:50:00,8.0,87,1014
2014-05-20T21:20:00,15.0,77,1016
2014-05-20T11:50:00,16.0,72,1016
2014-05-21T01:50:00,11.0,88,1016
2014-05-21T10:00:00,19,53,1015
2014-05-21T20:20:00,21.0,64,1013
2014-05-21T10:20:00,20.0,60,1015
2014-05-21T10:50:00,20.0,60,1015
2014-05-21T11:20:00,20.0,64,1014
2014-05-21T07:00:00,14,78,1016
2014-05-21T07:20:00,15.0,82,1015
2014-05-21T07:50:00,17.0,72,1015
2014-05-21T02:50:00,12.0,88,1016
2014-05-21T20:00:00,21,56,1013
2014-05-21T14:00:00,22,52,1014
2014-05-21T08:20:00,18.0,68,1015
2014-05-21T11:50:00,20.0,64,1014
2014-05-21T08:00:00,17,66,1016
2014-05-21T22:00:00,19,65,1013
2014-05-21T11:00:00,19,56,1015
2014-05-21T23:00:00,17,69,1013
2014-05-21T09:00:00,19,55,1015
2014-05-21T03:20:00,12.0,88,1016
2014-05-21T06:50:00,14.0,88,1015
2014-05-21T06:00:00,12,86,1016
2014-05-21T01:20:00,11.0,88,1016
2014-05-21T06:20:00,13.0,88,1015
2014-05-21T17:00:00,23,49,1014
2014-05-21T23:20:00,17.0,77,1013
2014-05-21T20:50:00,20.0,68,1013
2014-05-21T14:50:00,23.0,57,1013
2014-05-21T17:20:00,23.0,57,1013
2014-05-21T21:00:00,19,62,1013
2014-05-21T09:20:00,19.0,64,1015
2014-05-21T12:00:00,20,56,1015
2014-05-21T17:50:00,22.0,60,1013
2014-05-21T16:20:00,23.0,61,1013
2014-05-21T15:00:00,23,49,1014
2014-05-21T15:20:00,23.0,61,1013
2014-05-21T02:00:00,11,85,1016
2014-05-21T18:00:00,22,48,1014
2014-05-21T02:20:00,12.0,88,1016
2014-05-21T18:20:00,22.0,60,1013
2014-05-21T18:50:00,22.0,60,1013
2014-05-21T14:20:00,22.0,60,1013
2014-05-21T03:50:00,12.0,88,1016
2014-05-21T16:50:00,23.0,57,1013
2014-05-21T13:50:00,22.0,60,1014
2014-05-21T16:00:00,23,49,1014
2014-05-21T08:50:00,19.0,64,1015
2014-05-21T00:20:00,12.0,88,1016
2014-05-21T19:50:00,21.0,64,1013
2014-05-21T00:00:00,12,77,1017
2014-05-21T21:20:00,19.0,73,1013
2014-05-21T19:00:00,22,52,1014
2014-05-21T19:20:00,21.0,64,1013
2014-05-21T15:50:00,24.0,57,1013
2014-05-21T05:20:00,10.0,87,1016
2014-05-21T05:00:00,9,81,1016
2014-05-21T13:20:00,22.0,60,1014
2014-05-21T13:00:00,21,53,1014
2014-05-21T05:50:00,12.0,88,1016
2014-05-21T21:50:00,19.0,73,1013
2014-05-21T22:20:00,18.0,77,1013
2014-05-21T04:50:00,9.0,82,1016
2014-05-21T04:20:00,10.0,87,1016
2014-05-21T09:50:00,19.0,64,1015
2014-05-21T04:00:00,12,84,1016
2014-05-21T03:00:00,12,82,1016
2014-05-21T22:50:00,18.0,73,1013
2014-05-21T12:20:00,20.0,64,1014
2014-05-21T23:50:00,17.0,72,1013
2014-05-21T01:00:00,11,80,1017
2014-05-21T12:50:00,21.0,64,1014
2014-05-21T00:50:00,11.0,82,1016
2014-05-22T08:20:00,18.0,64,1010
2014-05-22T22:20:00,19.0,73,1010
2014-05-22T21:00:00,21,57,1010
2014-05-22T12:50:00,24.0,53,1009
2014-05-22T20:20:00,22.0,60,1010
2014-05-22T11:20:00,22.0,57,1009
2014-05-22T14:20:00,25.0,50,1009
2014-05-22T20:00:00,23,49,1010
2014-05-22T10:00:00,20,50,1010
2014-05-22T06:00:00,16,67,1010
2014-05-22T10:20:00,21.0,56,1010
2014-05-22T06:20:00,16.0,72,1010
2014-05-22T06:50:00,17.0,68,1010
2014-05-22T03:50:00,16.0,72,1011
2014-05-22T11:00:00,22,43,1010
2014-05-22T02:50:00,16.0,72,1011
2014-05-22T15:20:00,24.0,53,1010
2014-05-22T08:00:00,18,58,1010
2014-05-22T01:20:00,16.0,72,1012
2014-05-22T14:50:00,25.0,50,1009
2014-05-22T00:50:00,16.0,72,1012
2014-05-22T14:00:00,24,41,1010
2014-05-22T13:20:00,24.0,53,1009
2014-05-22T13:00:00,24,43,1010
2014-05-22T17:20:00,24.0,53,1010
2014-05-22T17:00:00,24,43,1010
2014-05-22T17:50:00,24.0,50,1010
2014-05-22T19:50:00,23.0,57,1010
2014-05-22T16:50:00,24.0,50,1010
2014-05-22T16:20:00,24.0,53,1010
2014-05-22T16:00:00,24,44,1010
2014-05-22T21:20:00,21.0,64,1010
2014-05-22T11:50:00,23.0,53,1009
2014-05-22T02:00:00,16,62,1012
2014-05-22T22:50:00,17.0,82,1010
2014-05-22T20:50:00,21.0,64,1010
2014-05-22T09:00:00,19,54,1010
2014-05-22T01:50:00,16.0,72,1012
2014-05-22T18:00:00,23,44,1010
2014-05-22T18:20:00,23.0,57,1009
2014-05-22T13:50:00,24.0,53,1009
2014-05-22T22:00:00,20,65,1010
2014-05-22T03:00:00,16,67,1011
2014-05-22T15:00:00,25,40,1010
2014-05-22T03:20:00,16.0,72,1011
2014-05-22T00:00:00,17,68,1013
2014-05-22T15:50:00,24.0,50,1010
2014-05-22T10:50:00,22.0,57,1009
2014-05-22T19:20:00,23.0,57,1009
2014-05-22T09:20:00,19.0,64,1010
2014-05-22T08:50:00,19.0,64,1010
2014-05-22T23:50:00,17.0,82,1010
2014-05-22T23:00:00,17,76,1010
2014-05-22T02:20:00,16.0,72,1011
2014-05-22T12:20:00,24.0,53,1009
2014-05-22T07:50:00,18.0,64,1010
2014-05-22T12:00:00,23,43,1010
2014-05-22T09:50:00,20.0,60,1010
2014-05-22T07:00:00,17,63,1010
2014-05-22T00:20:00,17.0,72,1012
2014-05-22T07:20:00,17.0,68,1009
2014-05-22T19:00:00,24,44,1010
2014-05-22T23:20:00,17.0,82,1010
2014-05-22T04:20:00,16.0,72,1010
2014-05-22T04:00:00,16,67,1011
2014-05-22T18:50:00,24.0,53,1009
2014-05-22T04:50:00,15.0,77,1010
2014-05-22T21:50:00,20.0,68,1010
2014-05-22T05:50:00,16.0,72,1010
2014-05-22T05:20:00,15.0,77,1010
2014-05-22T01:00:00,16,65,1012
2014-05-22T05:00:00,15,68,1011
2014-05-23T10:20:00,17.0,72,1008
2014-05-23T11:50:00,17.0,77,1007
2014-05-23T03:20:00,15.0,77,1009
2014-05-23T07:20:00,17.0,72,1008
2014-05-23T07:00:00,17,69,1009
2014-05-23T07:50:00,16.0,77,1007
2014-05-23T18:00:00,17,85,1009
2014-05-23T00:00:00,16,76,1011
2014-05-23T22:00:00,15,84,1011
2014-05-23T00:20:00,16.0,77,1010
2014-05-23T16:20:00,17.0,88,1008
2014-05-23T16:50:00,17.0,88,1008
2014-05-23T21:50:00,15.0,88,1010
2014-05-23T19:00:00,17,87,1009
2014-05-23T17:50:00,17.0,88,1008
2014-05-23T08:50:00,17.0,72,1007
2014-05-23T01:20:00,15.0,77,1011
2014-05-23T09:50:00,17.0,68,1007
2014-05-23T04:50:00,14.0,88,1007
2014-05-23T10:50:00,16.0,82,1007
2014-05-23T04:00:00,15,73,1009
2014-05-23T04:20:00,15.0,82,1008
2014-05-23T02:50:00,15.0,77,1010
2014-05-23T20:20:00,16.0,88,1009
2014-05-23T20:00:00,16,84,1009
2014-05-23T18:20:00,17.0,88,1009
2014-05-23T22:50:00,15.0,88,1011
2014-05-23T06:50:00,16.0,77,1009
2014-05-23T06:20:00,16.0,82,1007
2014-05-23T00:50:00,15.0,82,1011
2014-05-23T06:00:00,15,79,1007
2014-05-23T12:50:00,18.0,73,1008
2014-05-23T23:20:00,14.0,88,1011
2014-05-23T01:00:00,15,73,1011
2014-05-23T11:20:00,16.0,82,1007
2014-05-23T09:00:00,17,63,1008
2014-05-23T11:00:00,16,77,1008
2014-05-23T23:50:00,14.0,94,1011
2014-05-23T14:20:00,20.0,64,1008
2014-05-23T21:00:00,16,84,1010
2014-05-23T14:00:00,19,60,1009
2014-05-23T03:50:00,15.0,82,1008
2014-05-23T14:50:00,20.0,68,1008
2014-05-23T20:50:00,16.0,88,1009
2014-05-23T13:00:00,18,62,1008
2014-05-23T05:00:00,14,78,1008
2014-05-23T13:20:00,18.0,73,1008
2014-05-23T05:20:00,14.0,88,1007
2014-05-23T05:50:00,15.0,82,1007
2014-05-23T08:00:00,16,66,1008
2014-05-23T08:20:00,17.0,72,1007
2014-05-23T19:50:00,16.0,94,1009
2014-05-23T12:20:00,18.0,77,1008
2014-05-23T02:20:00,15.0,77,1010
2014-05-23T10:00:00,17,64,1009
2014-05-23T02:00:00,15,73,1010
2014-05-23T17:00:00,17,85,1009
2014-05-23T17:20:00,17.0,88,1008
2014-05-23T09:20:00,17.0,72,1008
2014-05-23T19:20:00,17.0,88,1009
2014-05-23T18:50:00,17.0,88,1009
2014-05-23T03:00:00,15,72,1010
2014-05-23T21:20:00,16.0,88,1010
2014-05-23T23:00:00,14,83,1011
2014-05-23T15:50:00,18.0,83,1008
2014-05-23T15:20:00,19.0,78,1009
2014-05-23T13:50:00,19.0,73,1008
2014-05-23T01:50:00,15.0,77,1010
2014-05-23T22:20:00,15.0,88,1011
2014-05-23T12:00:00,17,71,1008
2014-05-24T16:00:00,20,48,1015
2014-05-24T04:00:00,12,84,1013
2014-05-24T16:20:00,20.0,56,1015
2014-05-24T04:20:00,12.0,88,1013
2014-05-24T04:50:00,12.0,88,1013
2014-05-24T20:50:00,18.0,68,1015
2014-05-24T09:00:00,14,76,1014
2014-05-24T15:50:00,20.0,56,1015
2014-05-24T09:20:00,15.0,77,1014
2014-05-24T02:00:00,13,86,1012
2014-05-24T17:20:00,20.0,52,1015
2014-05-24T08:50:00,14.0,82,1014
2014-05-24T05:50:00,12.0,88,1013
2014-05-24T14:00:00,19,50,1015
2014-05-24T05:00:00,12,86,1013
2014-05-24T05:20:00,12.0,88,1013
2014-05-24T03:50:00,12.0,94,1013
2014-05-24T15:00:00,20,51,1015
2014-05-24T10:50:00,16.0,72,1015
2014-05-24T10:20:00,16.0,72,1015
2014-05-24T16:50:00,20.0,56,1015
2014-05-24T10:00:00,16,72,1015
2014-05-24T00:50:00,14.0,88,1012
2014-05-24T19:50:00,19.0,60,1014
2014-05-24T17:00:00,19,47,1015
2014-05-24T08:00:00,13,85,1014
2014-05-24T22:20:00,16.0,72,1016
2014-05-24T11:20:00,17.0,72,1015
2014-05-24T11:00:00,16,65,1015
2014-05-24T02:50:00,12.0,94,1012
2014-05-24T11:50:00,17.0,72,1015
2014-05-24T15:20:00,20.0,56,1015
2014-05-24T01:00:00,14,86,1012
2014-05-24T13:00:00,18,56,1015
2014-05-24T01:20:00,13.0,88,1012
2014-05-24T13:20:00,19.0,60,1015
2014-05-24T13:50:00,19.0,60,1015
2014-05-24T22:00:00,16,63,1016
2014-05-24T19:20:00,19.0,60,1014
2014-05-24T23:50:00,13.0,82,1016
2014-05-24T23:00:00,14,72,1016
2014-05-24T09:50:00,15.0,82,1014
2014-05-24T23:20:00,13.0,82,1016
2014-05-24T00:20:00,14.0,88,1012
2014-05-24T03:20:00,13.0,88,1013
2014-05-24T12:50:00,18.0,68,1015
2014-05-24T03:00:00,12,87,1013
2014-05-24T19:00:00,19,47,1015
2014-05-24T12:00:00,17,62,1015
2014-05-24T12:20:00,17.0,72,1015
2014-05-24T08:20:00,13.0,88,1014
2014-05-24T21:50:00,16.0,72,1016
2014-05-24T21:20:00,18.0,68,1015
2014-05-24T21:00:00,18,57,1015
2014-05-24T14:20:00,20.0,56,1015
2014-05-24T07:50:00,13.0,88,1014
2014-05-24T07:20:00,12.0,94,1013
2014-05-24T01:50:00,13.0,88,1012
2014-05-24T07:00:00,12,86,1014
2014-05-24T20:20:00,19.0,64,1015
2014-05-24T17:50:00,20.0,52,1014
2014-05-24T18:50:00,19.0,60,1014
2014-05-24T18:20:00,20.0,56,1014
2014-05-24T00:00:00,14,84,1012
2014-05-24T18:00:00,20,42,1015
2014-05-24T20:00:00,19,51,1015
2014-05-24T02:20:00,13.0,88,1012
2014-05-24T06:20:00,12.0,88,1013
2014-05-24T14:50:00,20.0,56,1015
2014-05-24T06:00:00,12,87,1013
2014-05-24T22:50:00,14.0,77,1016
2014-05-24T06:50:00,12.0,94,1013
2014-05-25T00:50:00,12.0,82,1016
2014-05-25T00:20:00,13.0,77,1016
2014-05-25T06:50:00,11.0,88,1017
2014-05-25T00:00:00,13,75,1017
2014-05-25T07:00:00,12,81,1018
2014-05-25T13:50:00,20.0,52,1019
2014-05-25T19:50:00,19.0,49,1020
2014-05-25T09:00:00,15,52,1018
2014-05-25T05:20:00,10.0,87,1017
2014-05-25T21:00:00,18,45,1021
2014-05-25T01:20:00,11.0,88,1016
2014-05-25T01:00:00,11,76,1016
2014-05-25T21:50:00,15.0,67,1021
2014-05-25T18:50:00,19.0,60,1020
2014-05-25T01:50:00,11.0,82,1016
2014-05-25T11:00:00,17,44,1019
2014-05-25T03:00:00,11,76,1017
2014-05-25T11:20:00,18.0,56,1019
2014-05-25T03:20:00,11.0,82,1016
2014-05-25T03:50:00,11.0,82,1016
2014-05-25T17:00:00,21,41,1020
2014-05-25T23:20:00,13.0,72,1022
2014-05-25T13:00:00,19,41,1020
2014-05-25T04:00:00,11,83,1017
2014-05-25T10:20:00,16.0,63,1019
2014-05-25T13:20:00,20.0,49,1019
2014-05-25T02:50:00,11.0,82,1016
2014-05-25T12:50:00,19.0,52,1019
2014-05-25T02:00:00,11,79,1016
2014-05-25T02:20:00,11.0,88,1016
2014-05-25T05:00:00,10,83,1017
2014-05-25T17:50:00,20.0,52,1020
2014-05-25T18:20:00,20.0,56,1020
2014-05-25T09:20:00,15.0,63,1018
2014-05-25T08:50:00,15.0,67,1018
2014-05-25T17:20:00,21.0,46,1020
2014-05-25T11:50:00,18.0,56,1019
2014-05-25T09:50:00,16.0,59,1018
2014-05-25T07:50:00,14.0,72,1017
2014-05-25T04:50:00,10.0,94,1016
2014-05-25T08:20:00,15.0,63,1018
2014-05-25T10:00:00,16,50,1019
2014-05-25T08:00:00,14,59,1018
2014-05-25T21:20:00,17.0,59,1021
2014-05-25T12:20:00,19.0,52,1019
2014-05-25T16:20:00,20.0,56,1020
2014-05-25T16:00:00,21,45,1020
2014-05-25T23:50:00,12.0,77,1022
2014-05-25T16:50:00,20.0,52,1020
2014-05-25T06:00:00,10,83,1017
2014-05-25T14:00:00,20,38,1020
2014-05-25T06:20:00,10.0,94,1017
2014-05-25T14:20:00,20.0,49,1019
2014-05-25T14:50:00,21.0,53,1019
2014-05-25T19:00:00,20,47,1020
2014-05-25T20:50:00,18.0,56,1021
2014-05-25T19:20:00,19.0,56,1020
2014-05-25T20:00:00,19,39,1021
2014-05-25T20:20:00,18.0,56,1020
2014-05-25T07:20:00,13.0,82,1017
2014-05-25T04:20:00,11.0,88,1016
2014-05-25T15:50:00,21.0,53,1019
2014-05-25T05:50:00,10.0,87,1017
2014-05-25T23:00:00,13,62,1022
2014-05-25T15:00:00,21,41,1020
2014-05-25T15:20:00,21.0,49,1019
2014-05-25T12:00:00,18,48,1020
2014-05-25T22:50:00,14.0,67,1022
2014-05-25T22:20:00,14.0,72,1022
2014-05-25T22:00:00,15,58,1022
2014-05-25T18:00:00,20,39,1020
2014-05-26T17:20:00,19.0,60,1021
2014-05-26T13:20:00,19.0,49,1023
2014-05-26T13:00:00,19,37,1024
2014-05-26T13:50:00,20.0,56,1023
2014-05-26T22:00:00,14,62,1020
2014-05-26T14:00:00,19,43,1023
2014-05-26T02:00:00,10,73,1023
2014-05-26T14:20:00,19.0,49,1023
2014-05-26T02:20:00,10.0,76,1023
2014-05-26T02:50:00,9.0,82,1023
2014-05-26T12:50:00,19.0,52,1023
2014-05-26T21:00:00,16,50,1020
2014-05-26T19:00:00,18,51,1021
2014-05-26T21:20:00,15.0,67,1020
2014-05-26T19:20:00,18.0,64,1020
2014-05-26T19:50:00,18.0,64,1020
2014-05-26T17:00:00,19,56,1022
2014-05-26T15:20:00,19.0,60,1022
2014-05-26T05:20:00,8.0,87,1023
2014-05-26T10:50:00,17.0,63,1023
2014-05-26T04:50:00,8.0,87,1023
2014-05-26T10:00:00,15,59,1024
2014-05-26T10:20:00,16.0,68,1023
2014-05-26T16:50:00,18.0,68,1022
2014-05-26T23:00:00,12,76,1020
2014-05-26T20:20:00,17.0,59,1020
2014-05-26T12:00:00,18,50,1024
2014-05-26T20:00:00,17,57,1020
2014-05-26T08:20:00,13.0,77,1023
2014-05-26T08:00:00,12,75,1024
2014-05-26T12:20:00,18.0,59,1023
2014-05-26T14:50:00,20.0,56,1022
2014-05-26T08:50:00,13.0,82,1023
2014-05-26T09:50:00,15.0,72,1024
2014-05-26T09:20:00,14.0,77,1024
2014-05-26T15:00:00,19,50,1023
2014-05-26T09:00:00,13,70,1024
2014-05-26T17:50:00,19.0,60,1021
2014-05-26T20:50:00,16.0,63,1020
2014-05-26T04:20:00,8.0,87,1023
2014-05-26T00:20:00,11.0,76,1022
2014-05-26T00:00:00,12,68,1022
2014-05-26T05:00:00,8,80,1024
2014-05-26T00:50:00,11.0,76,1023
2014-05-26T11:00:00,17,52,1024
2014-05-26T11:20:00,17.0,59,1024
2014-05-26T11:50:00,17.0,59,1023
2014-05-26T23:50:00,10.0,82,1020
2014-05-26T21:50:00,14.0,72,1020
2014-05-26T06:20:00,10.0,87,1023
2014-05-26T16:20:00,19.0,64,1022
2014-05-26T03:50:00,9.0,82,1023
2014-05-26T16:00:00,19,55,1022
2014-05-26T03:00:00,9,75,1023
2014-05-26T03:20:00,9.0,82,1023
2014-05-26T04:00:00,8,80,1024
2014-05-26T23:20:00,12.0,82,1020
2014-05-26T18:50:00,18.0,64,1021
2014-05-26T22:50:00,12.0,77,1020
2014-05-26T05:50:00,9.0,87,1023
2014-05-26T18:00:00,18,52,1021
2014-05-26T18:20:00,18.0,64,1021
2014-05-26T01:50:00,10.0,82,1023
2014-05-26T01:20:00,10.0,82,1023
2014-05-26T07:50:00,12.0,82,1023
2014-05-26T01:00:00,11,72,1023
2014-05-26T15:50:00,19.0,60,1022
2014-05-26T06:00:00,9,79,1024
2014-05-26T22:20:00,14.0,72,1020
2014-05-27T09:00:00,16,61,1020
2014-05-27T09:20:00,16.0,68,1020
2014-05-27T09:50:00,16.0,68,1020
2014-05-27T04:00:00,9,88,1019
2014-05-27T12:00:00,17,54,1021
2014-05-27T04:20:00,9.0,93,1019
2014-05-27T12:20:00,17.0,63,1020
2014-05-27T12:50:00,17.0,63,1021
2014-05-27T17:50:00,17.0,55,1019
2014-05-27T05:50:00,13.0,88,1018
2014-05-27T08:50:00,16.0,68,1020
2014-05-27T23:20:00,13.0,67,1020
2014-05-27T08:00:00,16,61,1020
2014-05-27T08:20:00,16.0,72,1020
2014-05-27T16:20:00,18.0,45,1019
2014-05-27T06:20:00,15.0,82,1019
2014-05-27T13:50:00,16.0,63,1020
2014-05-27T06:00:00,13,84,1019
2014-05-27T13:00:00,17,52,1021
2014-05-27T07:50:00,16.0,72,1019
2014-05-27T13:20:00,17.0,63,1020
2014-05-27T03:20:00,8.0,93,1019
2014-05-27T03:00:00,8,85,1019
2014-05-27T19:20:00,18.0,49,1018
2014-05-27T03:50:00,9.0,87,1019
2014-05-27T02:50:00,8.0,87,1019
2014-05-27T02:20:00,8.0,87,1019
2014-05-27T15:50:00,18.0,49,1019
2014-05-27T02:00:00,8,81,1020
2014-05-27T14:20:00,17.0,59,1020
2014-05-27T05:00:00,10,87,1019
2014-05-27T21:20:00,15.0,63,1019
2014-05-27T18:20:00,17.0,55,1019
2014-05-27T18:00:00,17,44,1019
2014-05-27T22:20:00,14.0,67,1019
2014-05-27T18:50:00,18.0,45,1019
2014-05-27T07:00:00,16,70,1019
2014-05-27T21:00:00,16,52,1019
2014-05-27T22:50:00,14.0,67,1019
2014-05-27T17:00:00,18,33,1019
2014-05-27T01:00:00,8,82,1020
2014-05-27T17:20:00,17.0,52,1019
2014-05-27T01:20:00,8.0,87,1020
2014-05-27T01:50:00,8.0,87,1020
2014-05-27T04:50:00,10.0,87,1018
2014-05-27T21:50:00,15.0,63,1019
2014-05-27T16:50:00,18.0,45,1019
2014-05-27T19:50:00,17.0,52,1018
2014-05-27T15:00:00,18,45,1020
2014-05-27T05:20:00,10.0,94,1018
2014-05-27T15:20:00,18.0,52,1020
2014-05-27T00:50:00,9.0,82,1020
2014-05-27T14:50:00,17.0,55,1020
2014-05-27T00:00:00,10,73,1020
2014-05-27T07:20:00,16.0,72,1019
2014-05-27T00:20:00,9.0,82,1020
2014-05-27T10:20:00,16.0,68,1020
2014-05-27T10:00:00,16,57,1020
2014-05-27T22:00:00,14,58,1020
2014-05-27T19:00:00,18,37,1019
2014-05-27T10:50:00,16.0,68,1020
2014-05-27T23:00:00,13,59,1020
2014-05-27T11:50:00,17.0,63,1020
2014-05-27T11:20:00,17.0,63,1020
2014-05-27T11:00:00,16,56,1021
2014-05-27T20:50:00,16.0,63,1019
2014-05-27T20:20:00,17.0,59,1018
2014-05-27T16:00:00,18,37,1020
2014-05-27T20:00:00,17,40,1019
2014-05-27T23:50:00,14.0,63,1020
2014-05-27T06:50:00,16.0,77,1019
2014-05-27T14:00:00,17,51,1020
2014-05-28T08:00:00,10,55,1021
2014-05-28T08:20:00,10.0,66,1020
2014-05-28T08:50:00,10.0,66,1020
2014-05-28T11:20:00,10.0,66,1021
2014-05-28T23:00:00,11,66,1021
2014-05-28T05:00:00,10,53,1020
2014-05-28T15:20:00,14.0,48,1020
2014-05-28T05:20:00,10.0,66,1020
2014-05-28T15:00:00,14,32,1021
2014-05-28T15:50:00,15.0,42,1020
2014-05-28T04:50:00,11.0,62,1020
2014-05-28T09:50:00,10.0,62,1021
2014-05-28T12:20:00,11.0,58,1021
2014-05-28T09:00:00,10,56,1021
2014-05-28T09:20:00,10.0,62,1020
2014-05-28T07:20:00,10.0,66,1020
2014-05-28T07:00:00,10,54,1021
2014-05-28T06:50:00,10.0,66,1020
2014-05-28T23:20:00,11.0,71,1021
2014-05-28T13:20:00,13.0,51,1021
2014-05-28T02:20:00,13.0,58,1020
2014-05-28T02:00:00,13,51,1020
2014-05-28T16:00:00,15,32,1020
2014-05-28T19:50:00,16.0,45,1020
2014-05-28T02:50:00,12.0,67,1020
2014-05-28T10:50:00,10.0,62,1021
2014-05-28T18:20:00,16.0,39,1020
2014-05-28T18:00:00,15,32,1020
2014-05-28T03:50:00,11.0,62,1020
2014-05-28T03:20:00,12.0,62,1020
2014-05-28T03:00:00,12,53,1020
2014-05-28T20:20:00,15.0,51,1020
2014-05-28T21:50:00,13.0,67,1020
2014-05-28T14:50:00,14.0,44,1020
2014-05-28T14:20:00,14.0,48,1021
2014-05-28T04:00:00,11,53,1021
2014-05-28T14:00:00,13,37,1021
2014-05-28T21:20:00,14.0,63,1020
2014-05-28T13:00:00,12,40,1021
2014-05-28T06:00:00,10,54,1021
2014-05-28T22:50:00,11.0,76,1020
2014-05-28T16:50:00,15.0,42,1020
2014-05-28T00:00:00,14,55,1020
2014-05-28T20:50:00,15.0,55,1020
2014-05-28T00:20:00,14.0,59,1020
2014-05-28T00:50:00,14.0,59,1020
2014-05-28T05:50:00,10.0,66,1020
2014-05-28T22:20:00,12.0,72,1020
2014-05-28T18:50:00,16.0,39,1020
2014-05-28T17:00:00,15,31,1020
2014-05-28T17:20:00,15.0,48,1020
2014-05-28T17:50:00,15.0,45,1020
2014-05-28T04:20:00,11.0,62,1020
2014-05-28T01:50:00,13.0,63,1020
2014-05-28T19:00:00,16,30,1020
2014-05-28T01:00:00,14,51,1020
2014-05-28T06:20:00,10.0,62,1020
2014-05-28T01:20:00,14.0,59,1020
2014-05-28T10:20:00,10.0,62,1021
2014-05-28T12:00:00,11,51,1021
2014-05-28T10:00:00,10,53,1021
2014-05-28T16:20:00,15.0,45,1020
2014-05-28T21:00:00,14,48,1020
2014-05-28T11:00:00,10,53,1021
2014-05-28T19:20:00,16.0,45,1020
2014-05-28T12:50:00,12.0,54,1021
2014-05-28T22:00:00,12,60,1020
