Month,Day,Hour,Humidity,Temperture,Pressure
3,26,17,6,61,1023
3,26,17,6.0,70,1023
3,26,17,6.0,70,1023
3,26,12,6.0,76,1020
3,26,23,0.0,80,1026
3,27,13,5.0,81,1023
3,27,13,5.0,81,1023
3,27,15,6.0,76,1022
3,27,5,-3.0,93,1026
3,27,21,5.0,87,1024
3,27,6,-3.0,93,1026
3,27,21,5,80,1024
3,27,1,-2,83,1027
3,27,14,5,73,1024
3,27,22,5,82,1024
3,27,22,5.0,87,1024
3,27,23,5.0,87,1024
3,27,3,-2,85,1027
3,27,12,5.0,81,1024
3,27,12,5,71,1024
3,27,12,5.0,81,1023
3,27,7,-3.0,93,1026
3,27,20,5,78,1023
3,27,10,5,71,1025
3,27,7,-2.0,93,1026
3,27,10,5.0,76,1024
3,27,10,5.0,76,1024
3,27,13,5,73,1024
3,27,22,5.0,87,1024
3,27,7,-2,90,1026
3,27,7,-1.0,86,1026
3,27,7,1.0,87,1025
3,27,2,-2.0,86,1026
3,27,9,5.0,76,1025
3,27,8,2.0,93,1025
3,27,11,5.0,76,1024
3,27,8,1,86,1026
3,27,11,5,68,1025
3,27,11,5.0,76,1024
3,27,3,-1.0,93,1026
3,27,6,-3.0,93,1026
3,27,0,-2.0,93,1026
3,27,6,-3,85,1026
3,27,1,-2.0,86,1026
3,27,6,-3.0,93,1026
3,27,23,5,81,1024
3,27,20,5.0,87,1023
3,27,14,5.0,81,1023
3,27,23,5.0,87,1024
3,27,9,4,84,1026
3,27,20,5.0,87,1023
3,27,16,6,70,1023
3,27,18,5,73,1023
3,27,17,5,70,1023
3,27,9,5.0,87,1025
3,27,0,-0,79,1027
3,27,15,5,70,1023
3,27,15,6.0,76,1022
3,27,2,-2,85,1027
3,27,17,5.0,81,1022
3,27,2,-2.0,86,1026
3,27,18,5.0,81,1022
3,27,18,5.0,81,1022
3,27,14,5.0,81,1023
3,27,17,5.0,81,1022
3,27,21,5.0,87,1023
3,27,16,5.0,81,1022
3,27,8,4.0,93,1025
3,27,0,-1.0,86,1026
3,27,19,5.0,87,1023
3,27,1,-2.0,86,1026
3,27,19,5,77,1023
3,27,19,5.0,81,1023
3,27,16,6.0,76,1022
3,28,23,1.0,87,1028
3,28,7,6,83,1027
3,28,11,8,61,1028
3,28,7,6.0,87,1027
3,28,11,9.0,66,1027
3,28,11,8.0,71,1027
3,28,14,10.0,62,1027
3,28,6,6.0,87,1026
3,28,15,10.0,62,1027
3,28,5,6.0,87,1026
3,28,10,8.0,71,1027
3,28,5,6,83,1026
3,28,10,8,65,1028
3,28,4,6.0,87,1026
3,28,10,8.0,71,1027
3,28,23,2.0,87,1028
3,28,0,5.0,87,1025
3,28,22,2.0,81,1028
3,28,0,5,83,1025
3,28,0,5.0,93,1025
3,28,21,4.0,81,1028
3,28,1,6.0,81,1025
3,28,1,6.0,87,1025
3,28,1,5,82,1026
3,28,17,11.0,62,1027
3,28,17,10.0,62,1027
3,28,6,6,81,1027
3,28,17,11,46,1027
3,28,20,5.0,76,1028
3,28,5,6.0,81,1026
3,28,21,5,74,1028
3,28,19,8,60,1028
3,28,19,8.0,71,1027
3,28,19,7.0,71,1027
3,28,22,3.0,81,1028
3,28,23,2,82,1029
3,28,14,9,58,1028
3,28,2,6,80,1026
3,28,14,10.0,66,1027
3,28,2,6.0,81,1025
3,28,2,6.0,81,1026
3,28,7,6.0,87,1027
3,28,15,11.0,58,1027
3,28,18,8.0,71,1027
3,28,21,4.0,81,1028
3,28,9,8.0,71,1027
3,28,18,10,52,1027
3,28,18,9.0,66,1027
3,28,6,6.0,87,1026
3,28,16,11.0,58,1027
3,28,3,6.0,81,1026
3,28,16,11,45,1028
3,28,3,6,79,1026
3,28,4,6.0,87,1026
3,28,3,6.0,81,1026
3,28,20,6.0,76,1027
3,28,13,9.0,71,1027
3,28,8,6,79,1027
3,28,9,7.0,81,1027
3,28,13,9.0,71,1027
3,28,9,7,73,1028
3,28,22,4,77,1028
3,28,12,8.0,71,1027
3,28,12,8.0,71,1027
3,28,12,8,58,1028
3,28,13,8,63,1028
3,28,15,10,51,1028
3,28,8,6.0,81,1027
3,28,4,6,81,1026
3,28,20,7,66,1028
3,28,8,6.0,81,1027
3,28,16,11.0,58,1027
3,29,18,9.0,58,1024
3,29,21,6,66,1025
3,29,2,4.0,70,1028
3,29,2,5.0,65,1028
3,29,4,4.0,65,1027
3,29,2,5,50,1029
3,29,16,10.0,58,1025
3,29,23,6.0,76,1024
3,29,19,7.0,71,1024
3,29,19,8.0,66,1024
3,29,5,4,62,1028
3,29,19,8,54,1025
3,29,18,9,44,1025
3,29,7,5.0,70,1027
3,29,3,4.0,70,1028
3,29,15,10,45,1026
3,29,3,4,56,1029
3,29,3,4.0,70,1028
3,29,17,10,45,1025
3,29,1,1,72,1029
3,29,17,10.0,54,1025
3,29,1,6.0,57,1028
3,29,1,6.0,57,1028
3,29,18,8.0,66,1024
3,29,7,6.0,66,1027
3,29,23,6,69,1024
3,29,16,10.0,58,1025
3,29,15,10.0,54,1026
3,29,0,1.0,81,1028
3,29,14,10.0,54,1026
3,29,0,1,79,1029
3,29,0,2.0,81,1028
3,29,6,4.0,75,1027
3,29,21,7.0,76,1024
3,29,11,9.0,58,1027
3,29,11,9.0,58,1027
3,29,17,10.0,54,1025
3,29,11,8,45,1028
3,29,23,6.0,81,1024
3,29,5,3.0,75,1027
3,29,7,4,66,1028
3,29,20,6.0,76,1024
3,29,16,10,44,1026
3,29,20,7,61,1025
3,29,20,6.0,76,1024
3,29,15,10.0,58,1025
3,29,14,10.0,54,1026
3,29,22,7.0,76,1024
3,29,10,8.0,57,1027
3,29,10,8,48,1028
3,29,10,8.0,57,1027
3,29,4,4,59,1028
3,29,12,9,47,1028
3,29,4,4.0,70,1028
3,29,12,9.0,58,1027
3,29,12,9.0,58,1027
3,29,22,6,71,1025
3,29,21,6.0,81,1024
3,29,9,7,50,1028
3,29,9,7.0,61,1027
3,29,9,8.0,57,1028
3,29,5,3.0,75,1027
3,29,6,3.0,75,1027
3,29,13,9.0,58,1026
3,29,6,3,69,1028
3,29,13,9,47,1027
3,29,22,6.0,81,1024
3,29,13,9.0,58,1027
3,29,14,10,46,1027
3,29,8,7.0,61,1027
3,29,8,6,55,1028
3,29,8,7.0,61,1027
3,30,11,9,56,1021
3,30,3,2,81,1023
3,30,11,10.0,66,1021
3,30,3,2.0,93,1023
3,30,4,1,85,1023
3,30,23,3.0,87,1018
3,30,21,6,74,1018
3,30,5,-0,83,1023
3,30,19,9.0,76,1017
3,30,10,8.0,76,1021
3,30,13,13.0,63,1020
3,30,12,13.0,63,1020
3,30,18,13.0,58,1018
3,30,4,1.0,87,1022
3,30,17,13,53,1019
3,30,3,1.0,93,1023
3,30,9,4.0,87,1021
3,30,9,2,85,1022
3,30,17,14.0,59,1018
3,30,11,11.0,67,1020
3,30,9,6.0,87,1021
3,30,7,-1.0,93,1021
3,30,8,1.0,93,1021
3,30,8,0.0,93,1021
3,30,10,7,79,1022
3,30,8,-1,88,1022
3,30,12,13.0,63,1020
3,30,13,13,50,1020
3,30,16,13.0,67,1018
3,30,16,13,55,1019
3,30,16,13.0,67,1018
3,30,18,13,48,1018
3,30,6,-1,82,1022
3,30,14,14,45,1020
3,30,6,-1.0,86,1022
3,30,14,14.0,59,1019
3,30,14,13.0,63,1019
3,30,19,11,58,1018
3,30,20,7.0,76,1017
3,30,19,10.0,71,1017
3,30,21,6.0,81,1017
3,30,20,9,65,1018
3,30,20,9.0,76,1017
3,30,7,-1.0,93,1021
3,30,4,1.0,87,1022
3,30,15,14.0,63,1019
3,30,5,-1.0,86,1022
3,30,17,13.0,58,1018
3,30,15,14,51,1020
3,30,15,13.0,63,1019
3,30,12,12,54,1021
3,30,13,14.0,59,1020
3,30,22,4.0,81,1018
3,30,22,5.0,81,1018
3,30,22,5,75,1018
3,30,18,12.0,67,1017
3,30,0,2.0,87,1017
3,30,0,2.0,87,1017
3,30,6,-1.0,86,1021
3,30,0,2,85,1018
3,30,23,3.0,87,1018
3,30,10,9.0,71,1021
3,30,7,-1,87,1022
3,30,23,4,77,1018
3,30,5,0.0,87,1022
3,30,1,2.0,81,1023
3,30,1,3,69,1024
3,30,21,5.0,87,1018
3,30,1,1.0,87,1023
3,31,10,5.0,93,1016
3,31,10,4.0,93,1016
3,31,16,8.0,76,1015
3,31,10,4,93,1017
3,31,20,4.0,87,1015
3,31,0,2.0,87,1017
3,31,14,8.0,76,1015
3,31,15,8,64,1016
3,31,9,3.0,93,1016
3,31,19,7,71,1015
3,31,8,1,92,1017
3,31,22,4,80,1016
3,31,11,6.0,93,1016
3,31,11,5,88,1017
3,31,11,7.0,81,1016
3,31,1,2,85,1018
3,31,13,10,62,1016
3,31,1,2.0,87,1017
3,31,13,9.0,71,1016
3,31,13,9.0,71,1016
3,31,19,7.0,76,1015
3,31,20,5.0,81,1015
3,31,23,4.0,87,1015
3,31,23,4,80,1016
3,31,2,1.0,93,1017
3,31,22,4.0,87,1015
3,31,0,2.0,87,1017
3,31,3,1.0,93,1017
3,31,12,9.0,76,1016
3,31,3,1,89,1017
3,31,20,6,70,1015
3,31,12,8,71,1017
3,31,12,8.0,76,1016
3,31,8,1.0,93,1016
3,31,21,4.0,87,1015
3,31,21,4.0,87,1015
3,31,21,4,77,1016
3,31,19,7.0,81,1015
3,31,7,1.0,93,1016
3,31,7,1.0,93,1016
3,31,1,1.0,93,1017
3,31,7,1,88,1017
3,31,17,8.0,76,1014
3,31,2,1,87,1018
3,31,18,8.0,76,1014
3,31,0,2,85,1018
3,31,18,8,67,1015
3,31,17,8,67,1015
3,31,23,4.0,87,1015
3,31,2,1.0,93,1017
3,31,14,8.0,76,1016
3,31,6,2.0,93,1016
3,31,6,2,91,1017
3,31,22,4.0,87,1015
3,31,6,1.0,93,1016
3,31,16,8,67,1016
3,31,4,0,87,1017
3,31,16,8.0,76,1015
3,31,4,1.0,93,1016
3,31,4,0.0,93,1016
3,31,9,2,88,1016
3,31,9,2.0,93,1016
3,31,17,8.0,76,1015
3,31,8,2.0,93,1016
3,31,5,2.0,93,1017
3,31,14,8,63,1016
3,31,5,1,92,1017
3,31,15,8.0,76,1015
3,31,5,1.0,93,1016
3,31,3,1.0,87,1017
3,31,18,8.0,76,1014
3,31,15,8.0,76,1015
4,1,13,7.0,61,1018
4,1,20,5.0,76,1017
4,1,23,5,49,1018
4,1,21,5,67,1018
4,1,0,4,77,1016
4,1,0,3.0,87,1015
4,1,0,3.0,87,1015
4,1,5,5.0,81,1016
4,1,12,7.0,57,1018
4,1,4,5.0,87,1016
4,1,9,6.0,70,1018
4,1,12,7.0,61,1018
4,1,15,7,45,1018
4,1,9,5,69,1018
4,1,9,5.0,76,1017
4,1,16,7.0,61,1017
4,1,7,5.0,81,1017
4,1,22,5.0,61,1017
4,1,6,5.0,81,1017
4,1,13,7.0,57,1018
4,1,10,6.0,70,1018
4,1,11,6.0,66,1018
4,1,21,5.0,76,1017
4,1,23,5.0,61,1017
4,1,21,5.0,70,1017
4,1,18,7.0,61,1017
4,1,19,6.0,66,1017
4,1,12,6,57,1019
4,1,20,5.0,76,1017
4,1,14,7.0,57,1018
4,1,14,7.0,57,1018
4,1,4,5,83,1016
4,1,14,7,47,1018
4,1,17,7,46,1018
4,1,11,6,62,1018
4,1,23,5.0,65,1017
4,1,13,7,48,1019
4,1,6,5,82,1017
4,1,8,5,71,1018
4,1,8,5.0,76,1017
4,1,8,5.0,76,1017
4,1,11,6.0,66,1018
4,1,20,6,60,1017
4,1,5,5,79,1017
4,1,15,7.0,57,1018
4,1,5,5.0,81,1016
4,1,7,5.0,76,1017
4,1,19,6.0,66,1017
4,1,15,7.0,61,1017
4,1,16,7.0,61,1017
4,1,22,5,54,1018
4,1,17,7.0,57,1017
4,1,17,8.0,53,1017
4,1,4,5.0,87,1016
4,1,19,6,50,1017
4,1,1,3.0,87,1016
4,1,22,5.0,61,1017
4,1,1,3,83,1016
4,1,6,5.0,81,1016
4,1,1,4.0,93,1015
4,1,2,5.0,93,1016
4,1,2,4,85,1016
4,1,16,7,46,1018
4,1,2,6.0,87,1016
4,1,10,6.0,70,1018
4,1,18,7.0,57,1017
4,1,18,7,44,1017
4,1,3,5.0,87,1016
4,1,3,5.0,87,1016
4,1,7,5,78,1017
4,1,3,5,82,1017
4,2,1,5.0,61,1016
4,2,19,6.0,66,1010
4,2,18,6.0,70,1010
4,2,12,8.0,62,1013
4,2,2,4.0,65,1016
4,2,17,6.0,76,1010
4,2,2,4,52,1017
4,2,21,5,64,1011
4,2,17,5,80,1011
4,2,10,6.0,70,1014
4,2,15,5.0,81,1011
4,2,23,4,73,1010
4,2,11,6,59,1014
4,2,19,6.0,70,1010
4,2,8,5.0,76,1014
4,2,14,6.0,70,1011
4,2,20,5.0,70,1010
4,2,3,4,52,1016
4,2,15,6.0,70,1011
4,2,9,5,63,1015
4,2,15,6,58,1012
4,2,15,5.0,81,1011
4,2,1,5,53,1017
4,2,23,4.0,81,1010
4,2,18,6,68,1011
4,2,2,4.0,65,1016
4,2,19,6,61,1011
4,2,16,5.0,87,1011
4,2,0,5,53,1017
4,2,16,5,77,1012
4,2,0,5.0,65,1017
4,2,16,5.0,87,1011
4,2,16,5.0,87,1010
4,2,3,4.0,70,1015
4,2,12,7.0,66,1013
4,2,22,5.0,70,1010
4,2,1,5.0,61,1016
4,2,11,7.0,66,1013
4,2,4,4.0,75,1015
4,2,10,7.0,66,1014
4,2,4,4,66,1016
4,2,3,4.0,70,1016
4,2,4,4.0,75,1015
4,2,23,4.0,81,1010
4,2,20,6.0,70,1010
4,2,7,4.0,81,1014
4,2,20,6,62,1011
4,2,7,4,67,1015
4,2,17,6.0,81,1010
4,2,7,4.0,81,1014
4,2,9,6.0,70,1014
4,2,6,5.0,76,1014
4,2,6,5.0,76,1015
4,2,13,7,51,1013
4,2,6,4,67,1015
4,2,22,4.0,81,1010
4,2,12,8,50,1014
4,2,22,5,62,1011
4,2,21,5.0,70,1010
4,2,10,6,63,1014
4,2,8,5,69,1015
4,2,8,5.0,76,1014
4,2,21,5.0,70,1010
4,2,11,8.0,62,1013
4,2,5,4,66,1016
4,2,13,7.0,66,1012
4,2,5,4.0,75,1015
4,2,5,5.0,76,1015
4,2,0,5.0,61,1016
4,2,9,6.0,70,1014
4,3,20,6.0,66,1013
4,3,16,10.0,43,1011
4,3,16,10.0,47,1011
4,3,10,7.0,71,1011
4,3,13,9.0,50,1011
4,3,2,3.0,81,1009
4,3,13,9,38,1012
4,3,11,7,58,1011
4,3,23,3.0,75,1013
4,3,23,3.0,81,1013
4,3,13,9.0,50,1011
4,3,19,7.0,61,1012
4,3,22,5.0,76,1013
4,3,17,10.0,47,1011
4,3,19,8.0,53,1012
4,3,17,10,38,1012
4,3,17,10.0,43,1011
4,3,8,4,77,1010
4,3,3,3,77,1010
4,3,15,9,35,1012
4,3,3,3.0,81,1009
4,3,15,9.0,46,1011
4,3,15,10.0,47,1012
4,3,16,10,34,1012
4,3,21,5.0,70,1013
4,3,18,9,31,1012
4,3,18,9.0,46,1012
4,3,0,3.0,87,1010
4,3,2,3.0,81,1009
4,3,1,4.0,81,1010
4,3,14,9.0,46,1011
4,3,1,4,80,1010
4,3,14,9,37,1012
4,3,22,5.0,76,1013
4,3,14,9.0,46,1011
4,3,12,9.0,50,1011
4,3,21,6,56,1013
4,3,9,6.0,76,1010
4,3,8,5.0,81,1010
4,3,5,4.0,87,1009
4,3,5,4.0,87,1009
4,3,3,3.0,87,1009
4,3,5,4,81,1010
4,3,20,7,48,1012
4,3,11,8.0,53,1011
4,3,1,4.0,81,1009
4,3,2,3,76,1010
4,3,20,7.0,57,1012
4,3,0,4.0,81,1010
4,3,4,3.0,87,1009
4,3,4,3,83,1010
4,3,9,5,74,1010
4,3,4,4.0,87,1009
4,3,10,6,69,1011
4,3,6,4,83,1010
4,3,10,6.0,76,1010
4,3,6,4.0,87,1009
4,3,6,4.0,87,1009
4,3,21,5.0,70,1013
4,3,23,5,64,1013
4,3,18,9.0,46,1012
4,3,11,8.0,57,1011
4,3,12,8.0,53,1011
4,3,7,4.0,87,1009
4,3,12,8,38,1012
4,3,7,4,81,1010
4,3,7,4.0,87,1009
4,3,0,4,78,1010
4,3,9,5.0,81,1010
4,3,8,5.0,81,1010
4,3,22,5,63,1013
4,3,19,9,39,1012
4,4,19,6,36,1018
4,4,21,5,35,1018
4,4,19,6.0,53,1017
4,4,21,5.0,49,1017
4,4,21,5.0,45,1017
4,4,6,3,61,1016
4,4,14,7,37,1018
4,4,6,3.0,75,1016
4,4,14,7.0,49,1018
4,4,13,7,38,1018
4,4,11,6.0,57,1018
4,4,13,7.0,49,1018
4,4,7,5.0,65,1017
4,4,20,6.0,49,1017
4,4,20,6,38,1018
4,4,20,6.0,49,1017
4,4,10,6.0,53,1018
4,4,4,3.0,70,1015
4,4,15,8.0,46,1018
4,4,4,3,62,1016
4,4,15,7,40,1018
4,4,5,3.0,75,1016
4,4,15,7.0,49,1018
4,4,1,3.0,81,1014
4,4,1,2,74,1014
4,4,19,6.0,53,1017
4,4,1,3.0,81,1014
4,4,0,2.0,81,1014
4,4,0,3.0,81,1014
4,4,18,7,34,1018
4,4,0,2,76,1014
4,4,12,7.0,49,1018
4,4,22,5,34,1018
4,4,7,3,63,1017
4,4,5,3,63,1016
4,4,9,6,52,1018
4,4,11,6,42,1018
4,4,3,3,64,1015
4,4,11,6.0,53,1018
4,4,3,3.0,75,1015
4,4,3,3.0,70,1015
4,4,6,3.0,75,1016
4,4,10,6.0,53,1018
4,4,16,8,33,1018
4,4,7,4.0,70,1016
4,4,13,7.0,53,1018
4,4,2,3.0,75,1015
4,4,12,7.0,49,1018
4,4,18,7.0,49,1017
4,4,2,3,74,1015
4,4,2,3.0,75,1014
4,4,23,4,46,1018
4,4,22,4.0,52,1018
4,4,16,8.0,50,1017
4,4,14,7.0,49,1018
4,4,8,6.0,61,1017
4,4,8,5.0,61,1017
4,4,16,8.0,50,1017
4,4,8,5,55,1017
4,4,18,7.0,46,1017
4,4,17,8.0,46,1017
4,4,17,8.0,50,1017
4,4,17,8,37,1018
4,4,10,6,44,1018
4,4,22,4.0,56,1017
4,4,9,6.0,61,1017
4,4,4,3.0,70,1016
4,4,23,4.0,65,1018
4,4,23,4.0,65,1018
4,4,9,6.0,57,1017
4,4,12,6,41,1018
4,5,22,6,89,1016
4,5,22,6.0,93,1015
4,5,22,6.0,93,1015
4,5,1,3,66,1018
4,5,13,6,83,1015
4,5,1,3.0,75,1017
4,5,13,6.0,87,1015
4,5,13,6.0,87,1015
4,5,16,6.0,93,1014
4,5,0,3.0,75,1017
4,5,23,6.0,93,1015
4,5,23,6,90,1015
4,5,23,6.0,93,1015
4,5,17,6.0,93,1014
4,5,3,3.0,81,1017
4,5,12,6.0,81,1015
4,5,3,3,69,1017
4,5,12,6,80,1015
4,5,2,3.0,81,1017
4,5,12,6.0,81,1015
4,5,6,5.0,76,1015
4,5,20,8,89,1015
4,5,6,4,71,1016
4,5,18,7.0,93,1014
4,5,6,5.0,76,1015
4,5,8,5.0,81,1015
4,5,7,5.0,76,1015
4,5,7,5.0,76,1015
4,5,7,4,72,1016
4,5,15,6.0,93,1014
4,5,0,4,60,1018
4,5,19,8.0,93,1014
4,5,19,8,87,1015
4,5,19,8.0,93,1014
4,5,3,4.0,75,1016
4,5,9,5,71,1016
4,5,9,5.0,81,1015
4,5,16,6,88,1015
4,5,4,4,71,1017
4,5,16,6.0,93,1014
4,5,4,4.0,75,1016
4,5,4,4.0,75,1016
4,5,1,3.0,81,1017
4,5,8,5.0,81,1015
4,5,17,7.0,87,1014
4,5,18,7.0,93,1014
4,5,21,7,86,1015
4,5,0,3.0,75,1017
4,5,14,6.0,87,1015
4,5,5,4.0,81,1015
4,5,14,6,88,1015
4,5,5,4,70,1017
4,5,2,3.0,81,1017
4,5,5,4.0,81,1016
4,5,11,6.0,81,1015
4,5,11,5,79,1015
4,5,21,7.0,87,1015
4,5,9,5.0,81,1015
4,5,11,6.0,81,1015
4,5,21,6.0,93,1015
4,5,10,5.0,87,1015
4,5,10,5.0,87,1015
4,5,8,5,68,1016
4,5,10,5,71,1016
4,5,15,6.0,93,1014
4,5,15,6,86,1015
4,5,17,6,90,1014
4,5,20,8.0,93,1014
4,5,2,3,68,1018
4,5,20,7.0,93,1015
4,5,14,6.0,93,1014
4,6,23,11.0,94,1011
4,6,14,14.0,72,1012
4,6,10,9.0,87,1013
4,6,10,8,90,1013
4,6,10,9.0,93,1013
4,6,17,12,76,1012
4,6,1,7,92,1015
4,6,17,12.0,82,1012
4,6,1,7.0,93,1015
4,6,1,8.0,87,1015
4,6,18,11.0,88,1012
4,6,23,11,91,1012
4,6,16,13.0,77,1012
4,6,6,7.0,93,1013
4,6,13,13.0,82,1012
4,6,6,7,88,1014
4,6,23,11.0,88,1011
4,6,13,12,84,1013
4,6,13,13.0,82,1012
4,6,14,14,71,1013
4,6,8,8.0,93,1013
4,6,8,7,89,1014
4,6,8,7.0,93,1014
4,6,22,11.0,94,1011
4,6,15,14,69,1013
4,6,11,10.0,87,1013
4,6,11,9.0,93,1013
4,6,17,12.0,82,1012
4,6,11,9,84,1013
4,6,5,7.0,93,1014
4,6,20,10.0,94,1012
4,6,16,13,69,1013
4,6,20,11,87,1012
4,6,7,7.0,93,1014
4,6,3,8.0,93,1014
4,6,3,8,88,1015
4,6,7,7.0,93,1014
4,6,3,8.0,93,1014
4,6,4,8,90,1014
4,6,12,10,86,1014
4,6,4,8.0,87,1014
4,6,12,10.0,94,1013
4,6,12,11.0,88,1013
4,6,9,8,90,1014
4,6,9,8.0,93,1013
4,6,9,8.0,93,1013
4,6,5,7.0,93,1014
4,6,15,14.0,72,1012
4,6,0,7.0,87,1015
4,6,14,14.0,77,1012
4,6,19,11.0,88,1012
4,6,0,6,87,1016
4,6,0,6.0,93,1015
4,6,6,7.0,93,1014
4,6,7,7,90,1014
4,6,15,14.0,72,1012
4,6,18,11.0,88,1012
4,6,2,8.0,93,1014
4,6,2,8.0,93,1015
4,6,4,7.0,93,1014
4,6,2,8,89,1015
4,6,22,11.0,94,1011
4,6,16,12.0,82,1012
4,6,18,12,80,1012
4,6,19,11.0,88,1012
4,6,5,7,88,1014
4,6,19,11,85,1012
4,7,15,14.0,77,1011
4,7,18,13.0,82,1009
4,7,21,12.0,88,1009
4,7,18,13,77,1010
4,7,13,13.0,82,1011
4,7,18,14.0,77,1010
4,7,6,11.0,88,1010
4,7,16,14.0,77,1011
4,7,3,11.0,88,1010
4,7,16,14,72,1011
4,7,23,11.0,88,1008
4,7,3,11,89,1011
4,7,4,11.0,88,1010
4,7,3,11.0,88,1011
4,7,20,12.0,88,1009
4,7,23,11.0,94,1008
4,7,0,11.0,94,1011
4,7,22,12.0,88,1008
4,7,0,11,88,1012
4,7,7,11.0,88,1010
4,7,0,11.0,94,1011
4,7,5,11.0,88,1010
4,7,1,11.0,88,1011
4,7,1,11,91,1012
4,7,1,11.0,94,1011
4,7,15,14,74,1012
4,7,21,12,83,1010
4,7,8,11.0,88,1010
4,7,8,11,86,1011
4,7,20,12,81,1010
4,7,8,11.0,88,1010
4,7,16,14.0,77,1010
4,7,19,13,78,1010
4,7,19,13.0,82,1009
4,7,19,13.0,82,1009
4,7,22,12.0,88,1009
4,7,14,13,78,1012
4,7,2,11,90,1011
4,7,14,13.0,82,1011
4,7,2,11.0,88,1011
4,7,2,11.0,88,1011
4,7,5,11,89,1011
4,7,6,11.0,88,1010
4,7,15,14.0,77,1011
4,7,5,11.0,88,1010
4,7,10,11.0,94,1011
4,7,4,11.0,88,1010
4,7,10,11,88,1012
4,7,17,13.0,88,1010
4,7,10,11.0,94,1011
4,7,13,13.0,82,1011
4,7,9,11.0,94,1011
4,7,9,11.0,94,1010
4,7,9,11,86,1011
4,7,22,12,81,1009
4,7,12,12.0,88,1011
4,7,12,13.0,82,1011
4,7,12,12,83,1012
4,7,21,12.0,88,1009
4,7,6,11,90,1011
4,7,20,12.0,82,1009
4,7,17,13.0,82,1010
4,7,23,12,83,1009
4,7,4,11,88,1011
4,7,13,12,82,1012
4,7,17,14,75,1011
4,7,7,11,85,1011
4,7,11,11,84,1012
4,7,7,11.0,88,1010
4,7,11,11.0,94,1011
4,7,11,12.0,88,1011
4,7,14,14.0,77,1011
4,8,23,8,63,1007
4,8,17,9,73,1004
4,8,9,12.0,88,1000
4,8,23,8.0,71,1007
4,8,22,8,64,1007
4,8,17,8.0,81,1004
4,8,20,8,75,1006
4,8,10,13,84,1001
4,8,20,8.0,76,1006
4,8,10,13.0,88,1000
4,8,10,13.0,82,1001
4,8,7,10,88,1001
4,8,7,10.0,94,1001
4,8,7,11.0,94,1001
4,8,2,11.0,88,1004
4,8,16,9.0,76,1004
4,8,3,11.0,94,1002
4,8,16,9.0,82,1004
4,8,18,8.0,81,1005
4,8,8,12.0,88,1001
4,8,0,11.0,94,1007
4,8,19,8.0,81,1005
4,8,0,11,85,1008
4,8,19,8,69,1006
4,8,19,8.0,76,1005
4,8,13,10.0,87,1002
4,8,23,8.0,71,1007
4,8,20,8.0,71,1006
4,8,14,9.0,82,1003
4,8,21,8.0,71,1006
4,8,21,8,61,1006
4,8,17,8.0,81,1004
4,8,16,9,75,1004
4,8,3,11,89,1004
4,8,12,12.0,88,1000
4,8,12,12,83,1001
4,8,9,12.0,94,1000
4,8,12,10.0,94,1001
4,8,1,11,86,1008
4,8,15,9,74,1004
4,8,15,9.0,82,1003
4,8,13,10,82,1002
4,8,2,11,88,1006
4,8,18,8,69,1005
4,8,2,11.0,88,1005
4,8,0,11.0,94,1007
4,8,18,8.0,76,1005
4,8,14,9.0,87,1003
4,8,8,11.0,94,1001
4,8,11,12.0,88,1000
4,8,8,11,88,1001
4,8,11,13,78,1001
4,8,22,8.0,71,1007
4,8,11,13.0,82,1000
4,8,3,11.0,88,1003
4,8,6,10.0,87,1001
4,8,9,12,87,1001
4,8,6,10,88,1001
4,8,1,11.0,94,1007
4,8,6,10.0,87,1001
4,8,14,10,83,1003
4,8,5,11.0,94,1001
4,8,22,8.0,71,1006
4,8,5,11,84,1002
4,8,13,10.0,87,1002
4,8,15,9.0,82,1004
4,8,5,11.0,88,1001
4,8,21,8.0,71,1006
4,8,4,12.0,88,1002
4,8,4,12.0,88,1002
4,8,1,11.0,94,1006
4,8,4,11,88,1003
4,9,22,6.0,76,1017
4,9,15,11.0,54,1012
4,9,3,7.0,76,1008
4,9,3,7.0,76,1008
4,9,5,7.0,76,1009
4,9,3,7,66,1009
4,9,14,11.0,58,1012
4,9,14,10.0,62,1012
4,9,4,7,66,1009
4,9,14,10,50,1012
4,9,12,10.0,62,1012
4,9,15,11,45,1013
4,9,21,6.0,70,1017
4,9,6,7.0,71,1009
4,9,2,7.0,76,1008
4,9,20,6.0,76,1016
4,9,2,7,66,1008
4,9,2,7.0,76,1008
4,9,10,10.0,62,1010
4,9,0,8,66,1008
4,9,0,8.0,71,1007
4,9,0,8.0,71,1007
4,9,15,10.0,62,1012
4,9,23,6.0,76,1018
4,9,13,10.0,62,1012
4,9,13,10.0,62,1012
4,9,17,10.0,58,1013
4,9,17,10.0,58,1014
4,9,6,7.0,71,1009
4,9,18,10.0,58,1014
4,9,1,7.0,76,1008
4,9,18,10,48,1014
4,9,1,8,65,1008
4,9,1,7.0,76,1008
4,9,6,7,66,1009
4,9,16,10.0,62,1013
4,9,11,10,54,1011
4,9,16,10,54,1013
4,9,11,10.0,62,1011
4,9,16,10.0,62,1013
4,9,22,6.0,76,1017
4,9,21,6,65,1017
4,9,4,7.0,76,1009
4,9,19,9,53,1015
4,9,7,8.0,71,1009
4,9,23,6.0,76,1018
4,9,22,6,61,1018
